"PVWatts: Hourly PV Performance Data"
"Requested Location:","little cayman, ky"
"Location:","SANCTI SPIRITUS, CUBA"
"Lat (deg N):","21.93"
"Long (deg W):","79.45"
"Elev (m):","65"
"DC System Size (kW):","4000"
"Module Type:","Standard"
"Array Type:","1-Axis Tracking"
"Array Tilt (deg):","19.7"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Ground Coverage Ratio:","0.4"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","20.0"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","18","18","0","0","24.9","1","0","24.9","0","0"
"10","18","19","0","0","24.5","1","0","24.5","0","0"
"10","18","20","0","0","24.1","1","0","24.1","0","0"
"10","18","21","0","0","23.7","1","0","23.7","0","0"
"10","18","22","0","0","23.6","1","0","23.6","0","0"
"10","18","23","0","0","23.4","1","0","23.4","0","0"
"10","19","0","0","0","23.3","1","0","23.3","0","0"
"10","19","1","0","0","23.2","1","0","23.2","0","0"
"10","19","2","0","0","23","1","0","23","0","0"
"10","19","3","0","0","22.9","1","0","22.9","0","0"
"10","19","4","0","0","22.9","1","0","22.9","0","0"
"10","19","5","0","0","22.9","1","0","22.9","0","0"
"10","19","6","107","20","22.9","1","103.132","24.459","354165.719","324999.031"
"10","19","7","446","79","24.4","1.7","532.757","37.677","1721933.5","1656069.75"
"10","19","8","700","110","25.8","2.3","847.307","46.821","2615429.75","2516986"
"10","19","9","567","200","27.3","3","801.012","46.402","2478126.75","2385131.75"
"10","19","10","526","168","27.9","3.3","721.5","44.594","2253200.25","2168784.5"
"10","19","11","452","243","28.4","3.7","713.687","44.146","2233995.5","2150292.5"
"10","19","12","428","263","29","4","710.96","44.263","2224120.5","2140782.5"
"10","19","13","783","156","28.9","3.7","953.355","49.633","2899570.5","2789340.25"
"10","19","14","656","152","28.7","3.3","844.6","48.363","2586176.75","2488907.25"
"10","19","15","713","82","28.6","3","821.099","48.109","2517462.5","2422922.75"
"10","19","16","565","67","27.6","2.5","637.615","43.911","1996803.5","1921641.5"
"10","19","17","142","23","26.6","2","126.716","30.459","422884.781","392254.688"
"10","19","18","0","0","25.5","1.5","0","25.5","0","0"
"10","19","19","0","0","24.5","1","0","24.5","0","0"
"10","19","20","0","0","23.5","0.5","0","23.5","0","0"
"10","19","21","0","0","22.5","0","0","22.5","0","0"
"10","19","22","0","0","22","0","0","22","0","0"
"10","19","23","0","0","21.6","0","0","21.6","0","0"
"10","20","0","0","0","21.1","0","0","21.1","0","0"
"10","20","1","0","0","20.8","0","0","20.8","0","0"
"10","20","2","0","0","20.6","0","0","20.6","0","0"
"10","20","3","0","0","20.3","0","0","20.3","0","0"
"10","20","4","0","0","20.5","0.3","0","20.5","0","0"
"10","20","5","0","0","20.8","0.7","0","20.8","0","0"
"10","20","6","45","23","21","1","52.423","21.148","182955.203","157259.5"
"10","20","7","336","83","23.2","1.3","439.615","34.524","1443373.75","1386276.5"
"10","20","8","231","175","25.3","1.7","433.103","37.044","1405400.75","1349447.25"
"10","20","9","242","272","27.5","2","538.869","41.353","1711146.125","1645634.25"
"10","20","10","677","217","27.6","2","920.703","51.173","2777355.75","2672279.25"
"10","20","11","606","251","27.7","2","875.885","51.239","2641238.5","2541752.5"
"10","20","12","436","321","27.8","2","779.095","48.868","2379263.5","2290092.5"
"10","20","13","447","291","27.1","1.8","766.602","48.213","2349230.25","2261204.5"
"10","20","14","285","204","26.4","1.7","504.909","41.1","1605354.625","1543240.25"
"10","20","15","458","138","25.6","1.5","632.899","43.37","1988962.5","1914074.75"
"10","20","16","328","104","24.9","1.3","460.98","39.06","1479969.875","1421758.625"
"10","20","17","71","23","24.2","1.2","77.503","26.708","263532.688","236234.516"
"10","20","18","0","0","23.5","1","0","23.5","0","0"
"10","20","19","0","0","23.2","1","0","23.2","0","0"
"10","20","20","0","0","22.8","1","0","22.8","0","0"
"10","20","21","0","0","22.5","1","0","22.5","0","0"
"10","20","22","0","0","22.1","0.7","0","22.1","0","0"
"10","20","23","0","0","21.6","0.3","0","21.6","0","0"
"10","21","0","0","0","21.2","0","0","21.2","0","0"
"10","21","1","0","0","21","0.3","0","21","0","0"
"10","21","2","0","0","20.9","0.7","0","20.9","0","0"
"10","21","3","0","0","20.7","1","0","20.7","0","0"
"10","21","4","0","0","20.6","1","0","20.6","0","0"
"10","21","5","0","0","20.6","1","0","20.6","0","0"
"10","21","6","63","17","20.5","1","60.029","20.622","209842.859","183618.594"
"10","21","7","241","107","22.6","1.3","368.08","31.888","1224312.875","1173645"
"10","21","8","357","182","24.8","1.7","563.905","39.773","1804927.25","1736324"
"10","21","9","351","291","26.9","2","666.898","44.348","2085373.75","2007078.5"
"10","21","10","384","182","27.5","2","588.625","43.287","1850673.375","1780534.875"
"10","21","11","306","275","28.2","2","592.364","43.841","1857152.625","1786795.125"
"10","21","12","556","226","28.8","2","800.428","49.565","2435340.75","2344011"
"10","21","13","198","440","28.4","2","653.73","46.168","2025015.75","1948863"
"10","21","14","551","192","28","2","774.106","48.318","2370872","2282021.75"
"10","21","15","459","154","27.6","2","652.31","45.276","2029852.375","1953529.125"
"10","21","16","273","91","26.6","1.7","372.241","37.428","1204845.125","1154728.875"
"10","21","17","64","24","25.5","1.3","77.556","27.564","262729.906","235447.984"
"10","21","18","0","0","24.5","1","0","24.5","0","0"
"10","21","19","0","0","24.1","1","0","24.1","0","0"
"10","21","20","0","0","23.8","1","0","23.8","0","0"
"10","21","21","0","0","23.4","1","0","23.4","0","0"
"10","21","22","0","0","23.2","1","0","23.2","0","0"
"10","21","23","0","0","22.9","1","0","22.9","0","0"
"10","22","0","0","0","22.7","1","0","22.7","0","0"
"10","22","1","0","0","22.6","1","0","22.6","0","0"
"10","22","2","0","0","22.6","1","0","22.6","0","0"
"10","22","3","0","0","22.5","1","0","22.5","0","0"
"10","22","4","0","0","22.6","1","0","22.6","0","0"
"10","22","5","0","0","22.7","1","0","22.7","0","0"
"10","22","6","29","16","22.8","1","32.466","22.094","112792.68","88447.234"
"10","22","7","250","60","24.4","1","328.872","32.932","1088204.625","1041325.625"
"10","22","8","525","143","26.1","1","703.076","46.878","2169559.5","2088224.125"
"10","22","9","489","236","27.7","1","761.265","51.483","2292602","2206714.75"
"10","22","10","470","289","28.1","1","787.042","52.786","2353648.75","2265455"
"10","22","11","525","211","28.5","1","754.515","52.378","2261319.75","2176601.75"
"10","22","12","681","216","28.9","1","911.276","56.861","2665066.25","2564613.25"
"10","22","13","707","209","28.4","1.7","939.137","54.473","2782819.25","2677515.25"
"10","22","14","631","183","28","2.3","850.751","50.085","2581280.25","2484206.5"
"10","22","15","621","106","27.5","3","764.098","45.784","2371373","2282503.75"
"10","22","16","509","72","26.5","2.3","591.065","41.982","1869351.875","1798581.375"
"10","22","17","75","20","25.5","1.7","73.372","27.988","247859.125","220877"
"10","22","18","0","0","24.5","1","0","24.5","0","0"
"10","22","19","0","0","24.1","1","0","24.1","0","0"
"10","22","20","0","0","23.7","1","0","23.7","0","0"
"10","22","21","0","0","23.3","1","0","23.3","0","0"
"10","22","22","0","0","23","1","0","23","0","0"
"10","22","23","0","0","22.8","1","0","22.8","0","0"
"10","23","0","0","0","22.5","1","0","22.5","0","0"
"10","23","1","0","0","22.4","0.7","0","22.4","0","0"
"10","23","2","0","0","22.2","0.3","0","22.2","0","0"
"10","23","3","0","0","22.1","0","0","22.1","0","0"
"10","23","4","0","0","22.1","0.3","0","22.1","0","0"
"10","23","5","0","0","22.1","0.7","0","22.1","0","0"
"10","23","6","59","18","22.1","1","61.057","22.287","211868.813","185604.469"
"10","23","7","289","112","23.8","1","419.233","35.213","1371843.875","1316891"
"10","23","8","494","141","25.6","1","670.136","45.826","2079296.75","2001218.5"
"10","23","9","554","194","27.3","1","779.088","51.465","2346463.75","2258543"
"10","23","10","665","218","27.6","1.2","907.565","54.626","2687004.75","2585656.75"
"10","23","11","807","196","27.9","1.3","1012.496","57.558","2949641","2837262.5"
"10","23","12","755","241","28.1","1.5","1008.35","57.032","2946156.75","2833928.5"
"10","23","13","532","261","28.4","1.7","816.915","51.735","2456830","2364665.75"
"10","23","14","558","181","28.7","1.8","776.541","50.117","2355713.5","2267441.25"
"10","23","15","462","130","29","2","625.747","45.996","1939869.25","1866686.125"
"10","23","16","441","80","28.2","1.8","530.677","42.849","1670947.25","1606737.5"
"10","23","17","77","25","27.5","1.7","86.556","30.177","289488.031","261661.906"
"10","23","18","0","0","26.7","1.5","0","26.7","0","0"
"10","23","19","0","0","25.9","1.3","0","25.9","0","0"
"10","23","20","0","0","25.2","1.2","0","25.2","0","0"
"10","23","21","0","0","24.4","1","0","24.4","0","0"
"10","23","22","0","0","24","1","0","24","0","0"
"10","23","23","0","0","23.7","1","0","23.7","0","0"
"10","24","0","0","0","23.3","1","0","23.3","0","0"
"10","24","1","0","0","23","1","0","23","0","0"
"10","24","2","0","0","22.6","1","0","22.6","0","0"
"10","24","3","0","0","22.3","1","0","22.3","0","0"
"10","24","4","0","0","22.3","0.7","0","22.3","0","0"
"10","24","5","0","0","22.3","0.3","0","22.3","0","0"
"10","24","6","1","19","22.3","0","14.705","20.643","51607.871","28405.684"
"10","24","7","116","153","24.2","0.3","306.6","33.539","1011925.625","967101.063"
"10","24","8","217","243","26.1","0.7","484.944","41.578","1538076.875","1478073.375"
"10","24","9","490","210","28","1","733.37","50.169","2224136.5","2140798"
"10","24","10","538","273","29","1","835.602","54.851","2470924","2378210.5"
"10","24","11","387","429","30","1","834.496","56.141","2450311","2358400.5"
"10","24","12","329","434","31","1","783.249","55.711","2305307.5","2218942.5"
"10","24","13","297","295","30.3","1","608.415","50.071","1846174.5","1776187.75"
"10","24","14","295","204","29.7","1","513.902","46.146","1591983.625","1530291.875"
"10","24","15","172","248","29","1","445.215","43.102","1401126.875","1345301.25"
"10","24","16","276","98","27.8","1","385.476","39.88","1232361.875","1181465"
"10","24","17","24","23","26.7","1","44.808","28.082","151583.906","126497.117"
"10","24","18","0","0","25.5","1","0","25.5","0","0"
"10","24","19","0","0","25","1","0","25","0","0"
"10","24","20","0","0","24.6","1","0","24.6","0","0"
"10","24","21","0","0","24.1","1","0","24.1","0","0"
"10","24","22","0","0","23.9","1","0","23.9","0","0"
"10","24","23","0","0","23.6","1","0","23.6","0","0"
"10","25","0","0","0","23.4","1","0","23.4","0","0"
"10","25","1","0","0","23","1","0","23","0","0"
"10","25","2","0","0","22.7","1","0","22.7","0","0"
"10","25","3","0","0","22.3","1","0","22.3","0","0"
"10","25","4","0","0","22.4","1","0","22.4","0","0"
"10","25","5","0","0","22.4","1","0","22.4","0","0"
"10","25","6","13","17","22.5","1","18.369","21.15","64144.707","40710.863"
"10","25","7","47","143","24","1","226.049","29.261","761843.813","723406.688"
"10","25","8","95","180","25.5","1","266.794","33.031","883054.75","841588.25"
"10","25","9","55","258","27","1","300.74","35.765","982174.313","938137.563"
"10","25","10","152","370","27.8","1","533.271","43.581","1674168.25","1609854.75"
"10","25","11","312","394","28.5","1","724.3","50.584","2191816.5","2109667.25"
"10","25","12","182","410","29.3","1","603.669","48.744","1844780.25","1774840.5"
"10","25","13","309","320","28.9","1.3","646.906","47.945","1985203.875","1910447.375"
"10","25","14","79","211","28.5","1.7","273.919","36.686","890484.563","848828.375"
"10","25","15","174","124","28.1","2","314.898","35.751","1028388.875","983125.063"
"10","25","16","102","111","26.8","1.3","230.525","33.158","762230.875","723784.375"
"10","25","17","21","28","25.6","0.7","42.595","26.262","145370.563","120403.383"
"10","25","18","0","0","24.3","0","0","24.3","0","0"
"10","25","19","0","0","23.8","0","0","23.8","0","0"
"10","25","20","0","0","23.4","0","0","23.4","0","0"
"10","25","21","0","0","22.9","0","0","22.9","0","0"
"10","25","22","0","0","22.1","0","0","22.1","0","0"
"10","25","23","0","0","21.4","0","0","21.4","0","0"
"10","26","0","0","0","20.6","0","0","20.6","0","0"
"10","26","1","0","0","20.5","0","0","20.5","0","0"
"10","26","2","0","0","20.4","0","0","20.4","0","0"
"10","26","3","0","0","20.3","0","0","20.3","0","0"
"10","26","4","0","0","20.3","0","0","20.3","0","0"
"10","26","5","0","0","20.3","0","0","20.3","0","0"
"10","26","6","5","16","20.3","0","14.389","17.892","51076.711","27884.307"
"10","26","7","129","84","22.1","0.3","216.108","28.039","732258.438","694541.75"
"10","26","8","110","190","23.9","0.7","313.746","33.539","1035883.5","990419"
"10","26","9","215","292","25.7","1","514.512","41.024","1636501.25","1573396.5"
"10","26","10","597","241","26.2","1.2","857.756","51.063","2588891.75","2491513.75"
"10","26","11","266","314","26.7","1.3","594.249","45.295","1849071.5","1778987"
"10","26","12","463","212","27.2","1.5","687.802","46.674","2124740.5","2045031.25"
"10","26","13","318","411","27.8","1.7","753.749","48.607","2305024.25","2218670"
"10","26","14","112","304","28.3","1.8","407.854","40.179","1302858.375","1249932.25"
"10","26","15","245","116","28.8","2","373.761","38.381","1204695.125","1154583.25"
"10","26","16","172","102","27","1.7","298.217","34.905","977476.063","933563"
"10","26","17","31","19","25.3","1.3","39.734","25.904","135676.828","110895.594"
"10","26","18","0","0","23.5","1","0","23.5","0","0"
"10","26","19","0","0","23","1","0","23","0","0"
"10","26","20","0","0","22.6","1","0","22.6","0","0"
"10","26","21","0","0","22.1","1","0","22.1","0","0"
"10","26","22","0","0","21.8","0.7","0","21.8","0","0"
"10","26","23","0","0","21.4","0.3","0","21.4","0","0"
"10","27","0","0","0","21.1","0","0","21.1","0","0"
"10","27","1","0","0","20.5","0.3","0","20.5","0","0"
"10","27","2","0","0","19.9","0.7","0","19.9","0","0"
"10","27","3","0","0","19.3","1","0","19.3","0","0"
"10","27","4","0","0","19.3","1","0","19.3","0","0"
"10","27","5","0","0","19.2","1","0","19.2","0","0"
"10","27","6","25","16","19.2","1","31.472","18.132","111388.57","87069.727"
"10","27","7","264","79","21.9","1","369.017","31.645","1228675.5","1177883.625"
"10","27","8","526","145","24.5","1","703.427","45.503","2186179","2104236.25"
"10","27","9","612","164","27.2","1","809.307","52.32","2426191.75","2335216"
"10","27","10","594","261","27.8","1","875.379","55.065","2585442.25","2488202.25"
"10","27","11","572","252","28.5","1","839.299","54.998","2479772.75","2386713.5"
"10","27","12","733","242","29.1","1","984.497","59.287","2840467","2732745"
"10","27","13","583","275","29","1.3","878.773","55.423","2590387.25","2492949.25"
"10","27","14","454","179","28.9","1.7","661.633","47.925","2030516","1954169.25"
"10","27","15","312","160","28.8","2","491.456","42.122","1554315.75","1493806.375"
"10","27","16","335","90","27.3","1.7","447.752","39.592","1433399.875","1376604.125"
"10","27","17","38","19","25.7","1.3","42.839","27.051","145424","120455.797"
"10","27","18","0","0","24.2","1","0","24.2","0","0"
"10","27","19","0","0","23.6","1","0","23.6","0","0"
"10","27","20","0","0","22.9","1","0","22.9","0","0"
"10","27","21","0","0","22.3","1","0","22.3","0","0"
"10","27","22","0","0","22.1","1","0","22.1","0","0"
"10","27","23","0","0","21.9","1","0","21.9","0","0"
"10","28","0","0","0","21.7","1","0","21.7","0","0"
"10","28","1","0","0","21.2","1","0","21.2","0","0"
"10","28","2","0","0","20.8","1","0","20.8","0","0"
"10","28","3","0","0","20.3","1","0","20.3","0","0"
"10","28","4","0","0","20.3","1","0","20.3","0","0"
"10","28","5","0","0","20.2","1","0","20.2","0","0"
"10","28","6","11","16","20.2","1","16.87","18.701","59586.063","36236.609"
"10","28","7","190","100","22.5","1","313.373","30.461","1049522.875","1003691.938"
"10","28","8","413","144","24.8","1","593.051","42.417","1872737.625","1801852.25"
"10","28","9","367","228","27.1","1","610.17","46.279","1888832.875","1817400.125"
"10","28","10","578","231","28.1","1","827.162","53.312","2466432.75","2373894.5"
"10","28","11","566","329","29.2","1","910.268","57.377","2654460.5","2554438.5"
"10","28","12","374","334","30.2","1","719.476","53.504","2143182","2062805.625"
"10","28","13","536","253","29.7","1.3","809.418","53.415","2412203.5","2321767.5"
"10","28","14","546","219","29.1","1.7","794.192","51.247","2394665.75","2304904.75"
"10","28","15","362","169","28.6","2","550.374","43.785","1725830","1659839"
"10","28","16","210","90","27.2","1.7","314.861","36.154","1025536.625","980349.125"
"10","28","17","13","19","25.7","1.3","21.67","25.842","74068.672","50450.504"
"10","28","18","0","0","24.3","1","0","24.3","0","0"
"10","28","19","0","0","24.1","1","0","24.1","0","0"
"10","28","20","0","0","23.9","1","0","23.9","0","0"
"10","28","21","0","0","23.8","1","0","23.8","0","0"
"10","28","22","0","0","23.6","1","0","23.6","0","0"
"10","28","23","0","0","23.4","1","0","23.4","0","0"
"10","29","0","0","0","23.2","1","0","23.2","0","0"
"10","29","1","0","0","23.1","1","0","23.1","0","0"
"10","29","2","0","0","22.9","1","0","22.9","0","0"
"10","29","3","0","0","22.7","1","0","22.7","0","0"
"10","29","4","0","0","22.4","1","0","22.4","0","0"
"10","29","5","0","0","22.1","1","0","22.1","0","0"
"10","29","6","69","14","21.8","1","72.949","22.097","253357","226264.266"
"10","29","7","305","96","23","1","409.82","34.183","1347632","1293395.125"
"10","29","8","278","191","24.1","1","497.547","39.366","1595739.25","1533928.875"
"10","29","9","32","112","25.3","1","129.493","29.858","435263.031","404365.063"
"10","29","10","216","232","26.3","2","461.139","37.267","1494698.25","1436035.5"
"10","29","11","691","264","27.4","3","964.592","49.256","2939413.75","2827475.75"
"10","29","12","242","303","28.4","4","558.784","40.99","1777574","1709880.125"
"10","29","13","467","213","28.4","4","699.099","43.131","2199635.75","2117199.75"
"10","29","14","608","162","28.3","4","800.75","45.393","2490150","2396684.5"
"10","29","15","542","109","28.3","4","685.872","43.216","2156928.5","2076053.125"
"10","29","16","368","77","26.8","3","459.05","37.831","1482463.625","1424176"
"10","29","17","61","18","25.4","2","63.689","26.984","216199.641","189849.5"
"10","29","18","0","0","23.9","1","0","23.9","0","0"
"10","29","19","0","0","23.4","1","0","23.4","0","0"
"10","29","20","0","0","23","1","0","23","0","0"
"10","29","21","0","0","22.5","1","0","22.5","0","0"
"10","29","22","0","0","22.1","1","0","22.1","0","0"
"10","29","23","0","0","21.8","1","0","21.8","0","0"
"10","30","0","0","0","21.4","1","0","21.4","0","0"
"10","30","1","0","0","21.4","1","0","21.4","0","0"
"10","30","2","0","0","21.4","1","0","21.4","0","0"
"10","30","3","0","0","21.4","1","0","21.4","0","0"
"10","30","4","0","0","22.2","1.7","0","22.2","0","0"
"10","30","5","0","0","23.1","2.3","0","23.1","0","0"
"10","30","6","60","11","23.9","3","60.716","24.028","208942.891","182736.406"
"10","30","7","316","77","24.8","3.7","412.17","32.72","1365030.625","1310279.75"
"10","30","8","355","130","25.6","4.3","519.78","36.049","1694838.375","1629856.5"
"10","30","9","576","131","26.5","5","735.487","40.462","2345793.5","2257898.5"
"10","30","10","639","243","26.5","4.5","901.015","45.016","2807428.5","2701095.75"
"10","30","11","240","343","26.5","4","599.744","39.836","1919072.625","1846605.5"
"10","30","12","392","287","26.5","3.5","697.611","41.964","2208137.75","2125389"
"10","30","13","555","223","26.5","3","794.268","45.133","2473317.25","2380510.25"
"10","30","14","308","176","26.5","2.5","515.425","39.864","1648969.25","1585465.75"
"10","30","15","161","109","26.5","2","283.952","34.084","934934.875","892133.5"
"10","30","16","329","76","25.2","1.7","422.55","36.139","1376142.625","1321062"
"10","30","17","128","21","23.8","1.3","118.081","27.252","400110.188","369969.563"
"10","30","18","0","0","22.5","1","0","22.5","0","0"
"10","30","19","0","0","22.7","1","0","22.7","0","0"
"10","30","20","0","0","22.9","1","0","22.9","0","0"
"10","30","21","0","0","23.1","1","0","23.1","0","0"
"10","30","22","0","0","22.1","1","0","22.1","0","0"
"10","30","23","0","0","21.1","1","0","21.1","0","0"
"10","31","0","0","0","20.1","1","0","20.1","0","0"
"10","31","1","0","0","20.2","1","0","20.2","0","0"
"10","31","2","0","0","20.4","1","0","20.4","0","0"
"10","31","3","0","0","20.5","1","0","20.5","0","0"
"10","31","4","0","0","20.3","1","0","20.3","0","0"
"10","31","5","0","0","20.1","1","0","20.1","0","0"
"10","31","6","1","14","19.9","1","10.933","18.593","38725.723","15760.176"
"10","31","7","57","79","21.7","1","130.256","23.806","450330.063","419104.281"
"10","31","8","128","244","23.6","1","385.167","34.295","1266960.75","1215073.25"
"10","31","9","97","349","25.4","1","448.977","39.114","1441952.75","1384898.375"
"10","31","10","144","333","25.8","1","485.743","40.856","1546312.875","1486053"
"10","31","11","221","361","26.2","1","588.891","44.371","1841171.125","1771353"
"10","31","12","237","419","26.6","1","666.722","47.37","2052188.375","1975074.875"
"10","31","13","458","281","26.8","1","761.871","50.504","2306325","2219921.75"
"10","31","14","403","207","27.1","1","641.045","47.814","1968441.25","1894268.5"
"10","31","15","301","172","27.3","1","494.859","43.389","1554900.75","1494373.125"
"10","31","16","212","102","25.6","1","335.487","36.428","1091211","1044250"
"10","31","17","12","17","24","1","18.522","24.211","63781.543","40354.426"
"10","31","18","0","0","22.3","1","0","22.3","0","0"
"10","31","19","0","0","21.4","1","0","21.4","0","0"
"10","31","20","0","0","20.6","1","0","20.6","0","0"
"10","31","21","0","0","20.7","0.9","0","20.7","0","0"
"10","31","22","0","0","20.7","0.9","0","20.7","0","0"
"10","31","23","0","0","20.8","0.8","0","20.8","0","0"
"11","1","0","0","0","20.8","0.7","0","20.8","0","0"
"11","1","1","0","0","20.9","0.6","0","20.9","0","0"
"11","1","2","0","0","20.9","0.6","0","20.9","0","0"
"11","1","3","0","0","21","0.5","0","21","0","0"
"11","1","4","0","0","20.7","0.5","0","20.7","0","0"
"11","1","5","0","0","20.3","0.5","0","20.3","0","0"
"11","1","6","9","14","20","0.5","14.566","17.959","51630.227","28427.627"
"11","1","7","179","79","22.3","0.7","272.132","29.444","915750.563","873445.5"
"11","1","8","339","190","24.7","0.8","554.31","41.755","1756318.125","1689326.625"
"11","1","9","587","205","27","1","816.734","51.771","2455611.75","2363495"
"11","1","10","276","274","28","0.8","564.149","47.652","1733836.875","1667583.875"
"11","1","11","271","306","29","0.7","589.608","48.741","1801704.125","1733208.25"
"11","1","12","548","287","30","0.5","846.632","58.356","2455386","2363278"
"11","1","13","283","330","29.3","2.7","631.464","45.113","1966662.75","1892551.75"
"11","1","14","111","315","28.7","5","421.34","36.828","1368743.5","1313882.5"
"11","1","15","53","284","28","7.2","369.504","33.405","1220826","1170257.25"
"11","1","16","7","59","27.3","9.4","52.058","27.525","176924.609","151346.609"
"11","1","17","0","13","26.7","11.7","9.758","26.193","33378.289","10510.561"
"11","1","18","0","0","26","10","0","26","0","0"
"11","1","19","0","0","25.3","8.3","0","25.3","0","0"
"11","1","20","0","0","24.7","6.7","0","24.7","0","0"
"11","1","21","0","0","24","5","0","24","0","0"
"11","1","22","0","0","23.3","3.3","0","23.3","0","0"
"11","1","23","0","0","22.7","1.7","0","22.7","0","0"
"11","2","0","0","0","22","0","0","22","0","0"
"11","2","1","0","0","21.7","0","0","21.7","0","0"
"11","2","2","0","0","21.3","0","0","21.3","0","0"
"11","2","3","0","0","21","0","0","21","0","0"
"11","2","4","0","0","20.7","0","0","20.7","0","0"
"11","2","5","0","0","20.3","0","0","20.3","0","0"
"11","2","6","26","13","20","0","27.15","17.745","96185.734","72153.75"
"11","2","7","233","85","21.7","0.2","329.329","32.262","1093138.75","1046125.188"
"11","2","8","445","119","23.3","0.3","591.001","44.224","1848871.25","1778793.5"
"11","2","9","563","210","25","0.5","798.202","52.273","2393408","2303695"
"11","2","10","564","265","26.7","0.7","846.485","54.899","2502253","2408312.25"
"11","2","11","503","237","28.3","0.8","749.962","53.326","2235968","2152191.75"
"11","2","12","334","397","30","1","747.385","53.475","2226630.25","2143199.5"
"11","2","13","402","317","29.2","1","731.367","52.264","2193167.75","2110968.75"
"11","2","14","185","229","28.3","1","414.312","42.422","1308371.875","1255285.25"
"11","2","15","226","158","27.5","1","405.664","40.044","1296573.375","1243829.875"
"11","2","16","137","123","26.7","1","287.494","35.688","938711","895811.625"
"11","2","17","7","15","25.8","1","14.617","25.698","50017.406","26844.514"
"11","2","18","0","0","25","1","0","25","0","0"
"11","2","19","0","0","24.6","0.9","0","24.6","0","0"
"11","2","20","0","0","24.2","0.8","0","24.2","0","0"
"11","2","21","0","0","23.7","0.7","0","23.7","0","0"
"11","2","22","0","0","23.3","0.7","0","23.3","0","0"
"11","2","23","0","0","22.9","0.6","0","22.9","0","0"
"11","3","0","0","0","22.5","0.5","0","22.5","0","0"
"11","3","1","0","0","22.1","0.4","0","22.1","0","0"
"11","3","2","0","0","21.7","0.3","0","21.7","0","0"
"11","3","3","0","0","21.2","0.2","0","21.2","0","0"
"11","3","4","0","0","20.8","0.2","0","20.8","0","0"
"11","3","5","0","0","20.4","0.1","0","20.4","0","0"
"11","3","6","14","13","20","0","22.186","17.572","78768.664","55062.906"
"11","3","7","205","103","22.3","0.2","333.091","32.964","1101970.125","1054715.125"
"11","3","8","253","185","24.7","0.3","465.783","41.563","1477276.5","1419147.625"
"11","3","9","469","235","27","0.5","733.517","51.684","2206443.5","2123757.25"
"11","3","10","460","253","28","0.5","733.371","53.862","2180174","2098451"
"11","3","11","539","287","29","0.5","836.964","57.77","2435239.5","2343913.75"
"11","3","12","496","193","30","0.5","700.413","55.262","2066279.5","1988665.375"
"11","3","13","559","187","30.3","0.3","763.563","58.03","2218414.75","2135287.25"
"11","3","14","586","176","30.7","0.2","789.85","60.096","2268426.25","2183443.25"
"11","3","15","354","143","31","0","532.507","53.767","1583787.5","1522354"
"11","3","16","311","71","28.7","0.2","398.639","45.005","1241069.875","1189924.625"
"11","3","17","29","17","26.3","0.3","35.968","28.548","121255.664","96749.578"
"11","3","18","0","0","24","0.5","0","24","0","0"
"11","3","19","0","0","23.7","0.5","0","23.7","0","0"
"11","3","20","0","0","23.5","0.5","0","23.5","0","0"
"11","3","21","0","0","23.2","0.5","0","23.2","0","0"
"11","3","22","0","0","23","0.5","0","23","0","0"
"11","3","23","0","0","22.7","0.5","0","22.7","0","0"
"11","4","0","0","0","22.7","0.4","0","22.7","0","0"
"11","4","1","0","0","22.8","0.3","0","22.8","0","0"
"11","4","2","0","0","22.8","0.1","0","22.8","0","0"
"11","4","3","0","0","22.8","0","0","22.8","0","0"
"11","4","4","0","0","22.6","0","0","22.6","0","0"
"11","4","5","0","0","22.4","0","0","22.4","0","0"
"11","4","6","94","11","22.2","0","84.492","23.348","291495.531","263628.344"
"11","4","7","380","66","23.9","0.3","451.903","38.788","1452009.875","1394650.75"
"11","4","8","587","108","25.6","0.7","722.75","48.865","2206714.5","2124018"
"11","4","9","608","158","27.3","1","792.175","52.022","2378456.25","2289316.25"
"11","4","10","780","180","26.7","1.3","967.469","54.905","2859610.5","2751079.5"
"11","4","11","274","250","26","1.7","531.568","42.048","1681800.375","1617240.5"
"11","4","12","1","231","25.4","2","221.545","31.399","739191.313","701306.5"
"11","4","13","218","284","25.7","2","518.594","38.419","1671229.125","1607010.375"
"11","4","14","213","228","26.1","2","459.36","38.205","1481920.75","1423649.875"
"11","4","15","275","122","26.4","2","407.831","37.007","1323440.625","1269914"
"11","4","16","339","63","25.7","1.3","411.409","37.601","1329913.75","1276197.625"
"11","4","17","142","12","24.9","0.7","110.585","28.93","371358.875","341829.844"
"11","4","18","0","0","24.2","0","0","24.2","0","0"
"11","4","19","0","0","23.9","0","0","23.9","0","0"
"11","4","20","0","0","23.7","0","0","23.7","0","0"
"11","4","21","0","0","23.5","0.1","0","23.5","0","0"
"11","4","22","0","0","23.4","0.2","0","23.4","0","0"
"11","4","23","0","0","23.2","0.2","0","23.2","0","0"
